T1.Highland,<,T2.Taiwan,deduced
T1.Lowland,<,T2.Taiwan,deduced
T1.Other,<,T2.Taiwan,deduced
T1.Taiwan,>,T2.Amis,deduced
T1.Taiwan,>,T2.Atayal,deduced
T1.Taiwan,>,T2.Babuza,deduced
T1.Taiwan,>,T2.Bunun,deduced
T1.Taiwan,>,T2.Hlaalua,deduced
T1.Taiwan,>,T2.Hoanya,deduced
T1.Taiwan,>,T2.Kanakanavu,deduced
T1.Taiwan,>,T2.Kavalan,deduced
T1.Taiwan,>,T2.Ketagalan,deduced
T1.Taiwan,>,T2.Kulon,deduced
T1.Taiwan,>,T2.Makatao,deduced
T1.Taiwan,>,T2.Paiwan,deduced
T1.Taiwan,>,T2.Papora,deduced
T1.Taiwan,>,T2.Pazih,deduced
T1.Taiwan,>,T2.Pinuyumayan,deduced
T1.Taiwan,>,T2.Rukai,deduced
T1.Taiwan,>,T2.Saisiyat,deduced
T1.Taiwan,>,T2.Sakizaya,deduced
T1.Taiwan,>,T2.Sediq,deduced
T1.Taiwan,>,T2.Siraya,deduced
T1.Taiwan,>,T2.Taivoan,deduced
T1.Taiwan,>,T2.Taokas,deduced
T1.Taiwan,>,T2.Thao,deduced
T1.Taiwan,>,T2.Truku,deduced
T1.Taiwan,>,T2.Tsou,deduced
T1.Taiwan,>,T2.Yami,deduced
T1.Highland,!,T2.Amis,inferred
T1.Highland,!,T2.Babuza,inferred
T1.Highland,!,T2.Hoanya,inferred
T1.Highland,!,T2.Kavalan,inferred
T1.Highland,!,T2.Ketagalan,inferred
T1.Highland,!,T2.Kulon,inferred
T1.Highland,!,T2.Makatao,inferred
T1.Highland,!,T2.Papora,inferred
T1.Highland,!,T2.Pazih,inferred
T1.Highland,!,T2.Pinuyumayan,inferred
T1.Highland,!,T2.Sakizaya,inferred
T1.Highland,!,T2.Siraya,inferred
T1.Highland,!,T2.Taivoan,inferred
T1.Highland,!,T2.Taokas,inferred
T1.Highland,!,T2.Thao,inferred
T1.Lowland,!,T2.Atayal,inferred
T1.Lowland,!,T2.Babuza,inferred
T1.Lowland,!,T2.Bunun,inferred
T1.Lowland,!,T2.Hlaalua,inferred
T1.Lowland,!,T2.Hoanya,inferred
T1.Lowland,!,T2.Kanakanavu,inferred
T1.Lowland,!,T2.Ketagalan,inferred
T1.Lowland,!,T2.Kulon,inferred
T1.Lowland,!,T2.Makatao,inferred
T1.Lowland,!,T2.Papora,inferred
T1.Lowland,!,T2.Pazih,inferred
T1.Lowland,!,T2.Rukai,inferred
T1.Lowland,!,T2.Sediq,inferred
T1.Lowland,!,T2.Siraya,inferred
T1.Lowland,!,T2.Taivoan,inferred
T1.Lowland,!,T2.Taokas,inferred
T1.Lowland,!,T2.Truku,inferred
T1.Lowland,!,T2.Tsou,inferred
T1.Lowland,!,T2.Yami,inferred
T1.Other,!,T2.Amis,inferred
T1.Other,!,T2.Bunun,inferred
T1.Other,!,T2.Hlaalua,inferred
T1.Other,!,T2.Kanakanavu,inferred
T1.Other,!,T2.Kavalan,inferred
T1.Other,!,T2.Pinuyumayan,inferred
T1.Other,!,T2.Sakizaya,inferred
T1.Other,!,T2.Sediq,inferred
T1.Other,!,T2.Thao,inferred
T1.Other,!,T2.Truku,inferred
T1.Other,!,T2.Tsou,inferred
T1.Other,!,T2.Yami,inferred
T1.Highland,>,T2.Atayal,input
T1.Highland,>,T2.Bunun,input
T1.Highland,>,T2.Hlaalua,input
T1.Highland,>,T2.Kanakanavu,input
T1.Highland,><,T2.Paiwan,input
T1.Highland,>,T2.Rukai,input
T1.Highland,><,T2.Saisiyat,input
T1.Highland,>,T2.Sediq,input
T1.Highland,>,T2.Truku,input
T1.Highland,>,T2.Tsou,input
T1.Highland,>,T2.Yami,input
T1.Lowland,>,T2.Amis,input
T1.Lowland,>,T2.Kavalan,input
T1.Lowland,><,T2.Paiwan,input
T1.Lowland,>,T2.Pinuyumayan,input
T1.Lowland,><,T2.Saisiyat,input
T1.Lowland,>,T2.Sakizaya,input
T1.Lowland,>,T2.Thao,input
T1.Other,!,T2.Atayal,input
T1.Other,>,T2.Babuza,input
T1.Other,>,T2.Hoanya,input
T1.Other,>,T2.Ketagalan,input
T1.Other,>,T2.Kulon,input
T1.Other,>,T2.Makatao,input
T1.Other,!,T2.Paiwan,input
T1.Other,>,T2.Papora,input
T1.Other,>,T2.Pazih,input
T1.Other,!,T2.Rukai,input
T1.Other,!,T2.Saisiyat,input
T1.Other,>,T2.Siraya,input
T1.Other,>,T2.Taivoan,input
T1.Other,>,T2.Taokas,input
T1.Taiwan,=,T2.Taiwan,input
